x,y,z,id
82.9870702551,945.1269306788,201.6094918708,1734.0000000000
332.3171281469,948.4291194547,201.8824970855,1735.0000000000
352.9908246516,958.6307183395,202.0250992513,1736.0000000000
520.9644683755,960.9655700807,206.5613547667,1737.0000000000
34.7646973147,963.5173791622,200.9503145619,1738.0000000000
549.4221045574,965.7383174268,197.2074164051,1739.0000000000
803.9105339798,972.7712857652,201.0176031065,1740.0000000000
657.0524908184,975.1690448180,202.6831487066,1741.0000000000
78.6572634205,980.3576952996,204.8317127166,1742.0000000000
272.6013678190,990.2827030350,199.7003696594,1743.0000000000
353.6499189055,995.2866540795,201.1467954273,1744.0000000000
405.5012651006,1033.3965019547,200.0279470292,1745.0000000000
814.3405943110,1033.1733043316,201.5535284201,1746.0000000000
727.9902995591,1056.2443477540,200.9133103418,1747.0000000000
507.7483459421,1095.4562898274,202.2724116499,1748.0000000000
470.7461451844,1106.3574207771,202.4577120052,1749.0000000000
29.8436484645,1113.5770604478,202.9067469098,1750.0000000000
526.9020374080,1117.8247429277,201.6893889676,1751.0000000000
708.1961573579,1128.1547880240,201.5891142660,1752.0000000000
500.8291355839,1142.5554950342,203.0470517325,1753.0000000000
121.4335881588,1157.2873942746,202.3230783530,1754.0000000000
726.6156752178,1162.4831740896,204.2665395214,1755.0000000000
784.7977867417,1186.7328491057,202.2164782478,1756.0000000000
180.4582488425,1203.9581497091,204.5355065213,1757.0000000000
292.1105357572,33.5363986546,203.7014952694,1758.0000000000
419.0970159517,47.2010366609,203.9233998321,1759.0000000000
194.4148340223,59.7381900395,203.2020072564,1760.0000000000
272.9014899311,79.8600582057,203.9627445546,1761.0000000000
650.3504861306,102.7206829116,205.0131310832,1762.0000000000
296.6346545419,116.2344788742,202.5130281460,1763.0000000000
57.2257392167,144.6313163114,205.0238827112,1764.0000000000
657.2243808720,161.9913809357,204.1810885697,1765.0000000000
28.3461001975,180.9010487475,204.8421623994,1766.0000000000
413.4051574950,181.6723053446,205.0402590746,1767.0000000000
537.0379511570,184.1933440044,204.0965273332,1768.0000000000
494.6072871514,194.1755860893,205.0986097919,1769.0000000000
353.8836328599,208.1858141348,206.6863175318,1770.0000000000
563.4973104680,213.9729175991,203.5021247705,1771.0000000000
512.7077481800,219.0085997542,204.7945186701,1772.0000000000
170.0939130664,222.4485528797,214.9257527303,1773.0000000000
591.2808321691,226.0715516940,205.2572476423,1774.0000000000
115.5460034810,253.7181256133,201.6388060807,1775.0000000000
94.4277770270,256.6510126322,204.1933803369,1776.0000000000
506.7584582960,262.6723506726,204.3410104634,1777.0000000000
16.1962829906,267.3816941867,204.6719121855,1778.0000000000
430.2619293746,272.2127396716,204.9694056763,1779.0000000000
93.5432074946,282.3269186674,205.8133021463,1780.0000000000
86.9402883257,283.1640551938,204.5758407867,1781.0000000000
307.3018599049,310.3640890071,202.3138622960,1782.0000000000
171.8262101539,312.2589458927,201.5857099941,1783.0000000000
13.8694123056,324.8439023575,206.7432822987,1784.0000000000
367.7688205630,334.4730558140,202.4844879641,1785.0000000000
496.7681789502,342.8681338554,200.3748248634,1786.0000000000
606.5828382317,348.5116493658,206.1636001244,1787.0000000000
601.1839053129,352.4832204078,203.6513949619,1788.0000000000
396.2316355747,354.0826076435,204.6858615534,1789.0000000000
42.7705750403,363.0935724945,204.9527853371,1790.0000000000
92.2970415306,374.5114979001,202.9807790592,1791.0000000000
7.6388647006,376.3170926062,203.8073953423,1792.0000000000
67.4356850966,377.7981151884,204.9178081153,1793.0000000000
93.2693672714,381.9147809162,206.3578944336,1794.0000000000
166.1428115751,388.3258923287,203.4788771148,1795.0000000000
373.7879009758,395.7067923580,205.3104124496,1796.0000000000
120.7344662805,400.4205233951,201.0471370783,1797.0000000000
5.3037282885,405.5947028904,203.6430504761,1798.0000000000
318.8912869777,405.5208945817,204.4478556019,1799.0000000000
356.6189144965,407.7598029246,202.5540303297,1800.0000000000
232.6258526672,420.8438141406,206.4042619249,1801.0000000000
720.7080273998,423.4515098159,204.6044913140,1802.0000000000
236.5818165904,425.6939916451,203.0950126460,1803.0000000000
29.1312319764,432.0554359418,201.2212073112,1804.0000000000
263.4429087272,439.7555660260,204.0896656822,1805.0000000000
697.8672588724,441.6453237693,203.5123107867,1806.0000000000
1078.5211777886,447.3609223461,204.9239157621,1807.0000000000
677.6510204408,449.4178721619,203.7057593715,1808.0000000000
1175.2468015009,449.5463430036,208.2310528311,1809.0000000000
446.2820025867,450.2430886974,206.4906471129,1810.0000000000
640.8083443598,450.2537653386,204.5359131678,1811.0000000000
316.6272926085,452.0081693109,204.4310185744,1812.0000000000
60.2546753915,468.1987643628,203.6019885684,1813.0000000000
105.6773852020,474.8275361025,204.2060916530,1814.0000000000
280.5917935013,474.9284789464,189.8826866567,1815.0000000000
1071.6875300896,476.9845469020,206.1231880230,1816.0000000000
231.5535807363,480.2820635313,206.1344284936,1817.0000000000
534.4718801738,482.2310054460,204.5233749689,1818.0000000000
152.9336628786,482.7543930157,204.4060033027,1819.0000000000
906.9211426259,482.7060507391,203.5602938425,1820.0000000000
422.5328648649,486.1870700604,203.0219190064,1821.0000000000
583.9325948805,491.1969640043,201.5027005204,1822.0000000000
247.6812046298,500.7618430034,207.9518029381,1823.0000000000
1235.8497378085,504.3921782028,203.6504831035,1824.0000000000
138.6531277760,512.7985117335,196.9994563265,1825.0000000000
443.6033143290,512.2758458334,202.8947047314,1826.0000000000
474.8068449108,514.8008007468,204.3234992780,1827.0000000000
965.5619241505,519.6094942552,203.4805842032,1828.0000000000
291.4963233931,520.8748670413,201.5043182206,1829.0000000000
479.0491655457,525.3313021231,203.8682004541,1830.0000000000
142.8425940232,532.0035576337,205.6398803473,1831.0000000000
772.0972178861,540.8739455832,203.9783041381,1832.0000000000
37.2521282097,542.3019971469,205.0545903811,1833.0000000000
420.5085302229,542.7639375844,204.5092976137,1834.0000000000
684.8310566320,544.7300606563,205.5535991370,1835.0000000000
766.5899275710,544.6888921858,205.8832060801,1836.0000000000
923.6192480518,548.4384313329,204.5168649790,1837.0000000000
332.7519275411,550.0938884635,203.7719045723,1838.0000000000
403.5216861674,553.4254348378,203.6407785486,1839.0000000000
1192.0911425605,555.0621621985,206.0151105899,1840.0000000000
285.2236238762,556.4387043931,204.2674786899,1841.0000000000
301.6839747378,557.8491694297,205.0724278496,1842.0000000000
770.4648317208,560.3675024119,205.5905069048,1843.0000000000
517.1506083384,575.8811090736,204.4279560592,1844.0000000000
422.7735626478,583.7430917777,204.1666770405,1845.0000000000
431.5116659230,584.1669013257,206.0388948475,1846.0000000000
467.9360759249,588.9644670615,203.4825126431,1847.0000000000
113.3952258251,591.9865311004,206.3386953214,1848.0000000000
36.2508927152,593.8757695364,205.0806853779,1849.0000000000
279.0354704895,596.4987910490,205.0207428127,1850.0000000000
29.6608196881,598.5936132713,203.5994112053,1851.0000000000
631.8856557469,602.8089288366,206.4839559411,1852.0000000000
582.4602331048,608.9173084293,204.8700605151,1853.0000000000
183.1612993372,611.2393214891,203.8770557161,1854.0000000000
506.8393125348,618.0718155456,204.1564381707,1855.0000000000
131.5095133126,629.3725867215,203.8083270065,1856.0000000000
281.4524206509,630.1956176428,205.6608042918,1857.0000000000
582.9491200093,632.2435636783,206.4332244045,1858.0000000000
301.4245778411,635.1230278792,205.3749689117,1859.0000000000
324.1874036173,636.3708684504,203.6816946645,1860.0000000000
404.4750221825,649.1954102518,203.2249092100,1861.0000000000
212.9525793840,654.3187863255,201.7879617161,1862.0000000000
847.4231694575,664.0131158741,204.2722418907,1863.0000000000
285.7554655805,665.6652342760,203.0533507027,1864.0000000000
403.1936327559,665.6052925284,203.6230573201,1865.0000000000
866.8553613655,675.6180090164,202.9435670608,1866.0000000000
224.2691550157,674.4811154576,203.1558608935,1867.0000000000
728.3937280159,674.8472349141,203.9455757597,1868.0000000000
228.4203257100,679.6678131352,204.9140925795,1869.0000000000
213.6879988545,682.6253431633,206.4867195649,1870.0000000000
518.8060548510,682.8127568137,203.0316579331,1871.0000000000
10.4187441166,688.5777183043,205.8415432366,1872.0000000000
132.9807862944,691.4438048927,204.5130768570,1873.0000000000
678.7406545688,692.4166847750,204.5934894775,1874.0000000000
418.9709925741,695.1282528629,202.9898539292,1875.0000000000
324.2110793164,701.6447727437,203.3980786406,1876.0000000000
804.7855859140,701.9478399050,204.0724805129,1877.0000000000
139.1568645767,702.5178342295,204.0568668550,1878.0000000000
258.4934867544,704.7220332981,203.6775054040,1879.0000000000
1239.3507889222,705.0936534431,203.1144354149,1880.0000000000
138.7349264686,709.4766103526,203.2828814357,1881.0000000000
409.8602263917,710.9035635866,199.5501885062,1882.0000000000
473.3347917250,712.5833666915,207.1467420747,1883.0000000000
157.7012143433,713.1572281806,204.7696923559,1884.0000000000
221.0346209721,717.2630367738,204.2559058104,1885.0000000000
520.5756810359,720.2492984757,203.6528711140,1886.0000000000
403.0729658953,721.5541842695,203.7255256887,1887.0000000000
1154.2764884999,721.0187857342,203.8277927802,1888.0000000000
35.4201645164,721.9014449174,203.3661270441,1889.0000000000
45.5035558455,732.0121691141,203.1643279360,1890.0000000000
988.4951411614,744.3913525827,204.2355709494,1891.0000000000
707.6781917164,746.1128957812,204.2595415142,1892.0000000000
84.8656493217,752.3221383483,203.3217249675,1893.0000000000
473.7520284388,753.7578194354,201.0455326789,1894.0000000000
498.8249889773,756.0588272920,203.0747188856,1895.0000000000
580.1199611260,757.9332386059,202.7362600536,1896.0000000000
221.4920253492,781.3323274703,204.7084324884,1897.0000000000
456.3025277642,781.3764045453,201.0631863743,1898.0000000000
672.2595723997,786.6295619967,204.2510358187,1899.0000000000
290.6688170994,788.9208734229,203.9549624687,1900.0000000000
156.1717692303,791.1834795076,204.6138613226,1901.0000000000
191.5147958088,795.8327517058,207.1361826954,1902.0000000000
629.9996779690,810.5507713510,205.7903039901,1903.0000000000
319.8495182953,815.2204415676,204.3421235503,1904.0000000000
350.5447971154,825.1409516346,204.4457529636,1905.0000000000
372.3445295365,829.9159745984,203.7275985378,1906.0000000000
92.6359629775,830.6429672916,203.7304572908,1907.0000000000
523.1310673812,832.5809557619,203.8436191516,1908.0000000000
430.2872788791,833.5391090097,204.4386909668,1909.0000000000
480.1188253983,839.1075552007,203.7478019199,1910.0000000000
740.4927592185,842.8223811739,204.8550405954,1911.0000000000
92.5530748773,856.5418714198,203.3220812875,1912.0000000000
76.6254899092,859.4982035710,202.2245375657,1913.0000000000
586.7885378244,859.6969734529,205.0023306088,1914.0000000000
649.0755996345,860.5098108692,204.3472567639,1915.0000000000
169.3508426590,887.6319017217,199.1812423614,1916.0000000000
159.8988267337,887.9854963662,204.9022074306,1917.0000000000
412.8641800256,899.5923874537,203.4431970753,1918.0000000000
816.9997795646,913.2475591364,203.4053853844,1919.0000000000
471.7897599566,918.4829850466,201.5452993140,1920.0000000000
340.5354613574,921.3153160064,204.6580370620,1921.0000000000
1064.2630785124,938.1281326071,204.2376158277,1922.0000000000
220.1838159566,952.0098946427,204.2435823423,1923.0000000000
26.7231065686,981.7262292963,202.7256201018,1924.0000000000
379.6358912417,996.1319220612,204.6830224304,1925.0000000000
468.5809615475,1012.5092309501,216.7387106960,1926.0000000000
822.0904056666,1011.6996415753,207.0579725261,1927.0000000000
161.4559780578,1018.7220150944,204.0955771058,1928.0000000000
259.5406426505,1022.0035654990,201.9122345781,1929.0000000000
52.4464384975,1022.4968876644,204.2866018309,1930.0000000000
813.7256980348,1026.8362224924,203.3667019705,1931.0000000000
613.2156223934,1045.9262053112,204.5395433648,1932.0000000000
479.7365815491,1047.3596399205,204.0062630293,1933.0000000000
824.5976106938,1052.0279824342,203.5906769852,1934.0000000000
846.1014847953,1055.0990647745,205.6520622052,1935.0000000000
37.4227461586,1068.2707784198,218.1656600298,1936.0000000000
546.6435462130,1081.2915300807,205.1527168773,1937.0000000000
279.3775970192,1081.7794175692,204.4685654741,1938.0000000000
120.0046034205,1091.8053387760,206.2569061949,1939.0000000000
417.0481851459,1093.8033324068,200.8966236981,1940.0000000000
712.5154733010,1095.8761561730,204.2017461238,1941.0000000000
673.0292762590,1104.6815050360,205.0699280576,1942.0000000000
332.5747013414,1126.7129225636,203.1604439711,1943.0000000000
53.4594075272,1129.7128550426,202.8735012578,1944.0000000000
100.2715113782,1133.0992356617,203.2483969101,1945.0000000000
338.4335240528,1133.6244505411,203.2468456138,1946.0000000000
939.2851893725,1136.5580105331,204.2606588005,1947.0000000000
367.8256379146,1141.4118552324,204.7855172678,1948.0000000000
314.1380552731,1152.2141838176,203.7895447305,1949.0000000000
750.8738589874,1180.4647486463,203.7770733062,1950.0000000000
335.1769245938,1189.2273352767,204.7283119704,1951.0000000000
716.9777172220,1193.9142416693,203.5971289170,1952.0000000000
630.3588996308,1227.5211086281,203.2037828734,1953.0000000000
653.8606428442,131.9959382906,206.7272316588,1954.0000000000
333.6440702793,175.6036989423,205.7849535484,1955.0000000000
607.4057904387,204.2858309843,212.6616536495,1956.0000000000
535.4387134966,233.3718982917,206.5607787385,1957.0000000000
600.6260518535,261.1805353478,204.8166227984,1958.0000000000
389.2143573985,263.3642775714,203.5398122510,1959.0000000000
246.5411105323,277.4933802897,207.7452128322,1960.0000000000
399.9710099912,304.9532334833,206.5431966770,1961.0000000000
459.3214572331,337.6325344904,206.4556569355,1962.0000000000
524.1253816082,343.6317129666,218.2153482742,1963.0000000000
144.9507967503,357.0053036226,206.3870444761,1964.0000000000
329.8206086555,359.0360541810,207.3843328021,1965.0000000000
323.9379788729,361.7358161913,204.8072844873,1966.0000000000
377.0454051364,366.6557176986,205.2472057109,1967.0000000000
390.7895938441,385.6317687709,207.4286400701,1968.0000000000
524.9791700062,385.4230970119,208.6404884215,1969.0000000000
648.5354923437,387.4516461080,206.8931457738,1970.0000000000
134.0482630180,387.9433688819,206.3184452139,1971.0000000000
455.7801900334,390.6736083777,205.9159620034,1972.0000000000
359.7179992249,392.1791620773,206.0326765390,1973.0000000000
396.4414263927,400.6967235072,208.5606993270,1974.0000000000
157.1740463915,401.9615645170,206.9701629468,1975.0000000000
302.1241188953,402.6520723129,208.6623448230,1976.0000000000
295.8405400295,405.7925974252,206.7036878101,1977.0000000000
699.7229731690,412.5893202145,205.6621589454,1978.0000000000
321.9610577938,414.5077354274,206.4847512039,1979.0000000000
546.9282146447,419.4312274612,206.2829993089,1980.0000000000
58.4075665850,420.1406078029,204.9168388098,1981.0000000000
899.5058613343,422.8226259722,206.8166782179,1982.0000000000
542.9565381485,428.4213702950,206.5493387589,1983.0000000000
168.9710786861,430.6083966196,204.8028561763,1984.0000000000
316.8462344246,440.5185651265,205.3520023390,1985.0000000000
283.0590558047,442.3578581631,205.7093284615,1986.0000000000
28.3471484457,447.9372638254,206.9481902976,1987.0000000000
852.2161268557,449.2929890639,206.6270178726,1988.0000000000
496.1744926608,453.1468546132,206.9939422181,1989.0000000000
468.1028422814,453.9903790654,206.4058303636,1990.0000000000
1075.5449481208,455.2438358889,206.9350717662,1991.0000000000
1085.5354698711,455.8335225374,206.6501079784,1992.0000000000
291.1005035955,456.7185590686,208.2991308885,1993.0000000000
370.9963582775,458.9465036148,205.5937797086,1994.0000000000
647.5657926735,460.0556279821,207.0146392352,1995.0000000000
513.7968485102,463.9344348451,207.8942264410,1996.0000000000
806.5206978141,467.0529500165,206.0494535262,1997.0000000000
420.5475044007,468.2312097936,206.2559698441,1998.0000000000
460.5698277572,479.9059770264,205.9734375369,1999.0000000000
86.3536026233,485.1678700253,201.9287382265,2000.0000000000
632.9119015555,487.6970665579,207.8901243900,2001.0000000000
166.9932511023,492.5970270997,203.5580384988,2002.0000000000
1120.1376360225,495.9341991088,205.5170419012,2003.0000000000
714.5630649667,497.7155651953,207.8166031730,2004.0000000000
953.9525492893,503.0024392481,205.0055238969,2005.0000000000
308.9866585269,503.6056522233,205.3866394079,2006.0000000000
262.6467279449,504.0342929988,206.8594496115,2007.0000000000
149.8124023304,505.3388471556,205.2279513039,2008.0000000000
778.4740163958,511.6333863228,206.7587160838,2009.0000000000
835.3696404637,513.7092358550,205.7270645746,2010.0000000000
821.2820751493,513.8856893025,206.3426629399,2011.0000000000
731.6791991819,520.3073599748,207.0356693338,2012.0000000000
538.7077508425,522.3957215277,205.2678740755,2013.0000000000
320.5294157422,524.3375359064,206.7651240383,2014.0000000000
784.5639124832,524.6492047248,205.0108563758,2015.0000000000
773.7951200753,529.7414581698,206.3611802488,2016.0000000000
131.3052749124,533.1143051496,203.1047171840,2017.0000000000
800.3511853083,533.5123809673,213.9018613279,2018.0000000000
293.2154961635,535.9781111944,206.6917095099,2019.0000000000
247.4737039990,542.0784500736,205.9326409334,2020.0000000000
573.0743310135,543.9252206108,207.1206566554,2021.0000000000
388.0543759329,558.8707341830,206.1897806866,2022.0000000000
681.7840887933,568.9822469850,204.0418123382,2023.0000000000
132.8198049306,571.6241781355,203.1124341790,2024.0000000000
713.3256281941,575.8989672795,206.3017569144,2025.0000000000
294.8792750713,576.2371031052,207.1293975659,2026.0000000000
600.5411050614,579.7627328446,205.9395303565,2027.0000000000
477.9258105068,580.9650602091,206.4902004029,2028.0000000000
464.1911784139,593.6621726222,205.4850282151,2029.0000000000
134.1661568440,594.6192560181,206.0924631034,2030.0000000000
262.9019485223,598.3611194430,207.8911538291,2031.0000000000
356.7415157359,608.5464155347,205.7746846293,2032.0000000000
449.8944824170,617.1232099566,206.9781420097,2033.0000000000
126.8699983580,625.2710452857,206.5946866811,2034.0000000000
235.2303774434,636.9208226981,205.4150631685,2035.0000000000
538.9092969934,638.3916211267,207.9180905101,2036.0000000000
357.9555710578,649.6645369660,204.8830560023,2037.0000000000
295.2434569359,659.6469649584,202.8903246579,2038.0000000000
836.4663174489,659.7897407942,204.5656371173,2039.0000000000
563.2089127794,660.5503088067,207.8495821214,2040.0000000000
818.7147694493,661.4233815459,206.0635772062,2041.0000000000
229.2170969140,662.2694909750,208.5101416390,2042.0000000000
864.3264100196,663.5698702100,208.5127589015,2043.0000000000
767.4839614393,670.8830915717,206.2335931448,2044.0000000000
822.4420237366,674.4559728376,206.6683597305,2045.0000000000
133.2586866520,680.7735048961,203.6444546393,2046.0000000000
647.2610056426,682.2171278931,206.3446037195,2047.0000000000
337.6454446245,684.0802856917,205.8208221344,2048.0000000000
811.9015425399,685.9858620099,205.2795926630,2049.0000000000
431.9864424271,693.5446240357,205.2161523989,2050.0000000000
75.3144735649,699.1982805064,203.1279502703,2051.0000000000
423.0843704231,701.3674827095,205.9509182843,2052.0000000000
351.4827318642,702.2491227490,205.9465872992,2053.0000000000
718.8830308872,702.9241550126,205.3024317897,2054.0000000000
280.4973271406,716.9959706510,205.6233780316,2055.0000000000
263.9973639521,717.6885677159,205.9592120213,2056.0000000000
55.8617613005,721.3235187991,205.8036739843,2057.0000000000
415.1465625370,726.1591798938,205.2571060313,2058.0000000000
255.8940157262,726.6757677880,206.1662202771,2059.0000000000
258.2198157592,733.9189728566,206.6513845695,2060.0000000000
536.8003529874,734.3396304067,205.4626872370,2061.0000000000
510.4431089159,737.8467126684,208.4701140530,2062.0000000000
318.9066068633,739.8243801927,204.5191952639,2063.0000000000
686.7401313450,740.5496695600,205.6889483599,2064.0000000000
439.4176352074,751.0665784444,205.4872444497,2065.0000000000
340.6660063803,752.4102964594,204.9394140906,2066.0000000000
1222.8090681989,754.9209244537,204.9600446724,2067.0000000000
795.3097191426,759.3447080562,205.5287368458,2068.0000000000
683.8689766749,769.0164798959,205.9170513922,2069.0000000000
701.3944455569,775.9721535252,209.9642145274,2070.0000000000
207.4990598226,778.7242326770,206.6649464736,2071.0000000000
263.1345956607,780.1406311637,206.1373156758,2072.0000000000
172.2438055887,780.5893498925,205.8944670010,2073.0000000000
75.9954002193,787.0366625548,205.3070784600,2074.0000000000
535.0844539263,787.7917350938,206.5596849664,2075.0000000000
801.7470923224,796.4549038308,211.1511830076,2076.0000000000
668.6118606797,799.3505384661,206.6632746405,2077.0000000000
340.7747853688,817.5982424061,205.4683020908,2078.0000000000
187.3762299908,822.0348684453,206.2383318001,2079.0000000000
640.0480468183,828.0717212125,203.6273153099,2080.0000000000
465.4783781533,833.2396044659,207.4564393482,2081.0000000000
620.5826084942,836.8235583012,203.3195146167,2082.0000000000
776.2057652752,839.3811332424,205.8189416267,2083.0000000000
433.7150946573,849.3504951362,212.9128554325,2084.0000000000
794.2537366277,851.6908232480,206.9098636605,2085.0000000000
385.7747633203,868.1104966026,205.4444077824,2086.0000000000
107.5447443345,869.2203698200,205.4340271914,2087.0000000000
442.0120601707,870.1242736157,206.6398946261,2088.0000000000
589.2056334163,872.6295954882,207.7339651477,2089.0000000000
355.4416574220,882.2152789696,203.8297081821,2090.0000000000
588.2603445579,883.3261462064,204.2966670316,2091.0000000000
218.7551285748,885.4652681353,205.2293177291,2092.0000000000
262.5891795378,886.9484928074,206.1328642683,2093.0000000000
56.8697826930,888.6756280199,206.0437686078,2094.0000000000
371.1110495448,898.8732636067,207.7203679536,2095.0000000000
52.9763917055,905.3618982240,206.3278435571,2096.0000000000
735.2971936503,920.8596028302,208.5098405138,2097.0000000000
677.6289693005,930.3174262708,205.9465094543,2098.0000000000
741.6121974146,939.3763835466,206.4388048073,2099.0000000000
444.4550304633,945.1542987781,205.8579840979,2100.0000000000
533.7367055733,949.4932024796,203.7665833228,2101.0000000000
601.5902738463,967.8927928697,205.6430930125,2102.0000000000
482.1395362874,969.2228424251,206.1585114575,2103.0000000000
16.7085035942,985.7923264690,205.2007488343,2104.0000000000
61.3079898057,986.0304002045,206.0126401467,2105.0000000000
356.4052807691,985.7869458746,203.8895282366,2106.0000000000
209.2512286788,987.4163876843,206.2463139636,2107.0000000000
732.8624395794,993.4777879589,205.4019169441,2108.0000000000
248.9226559215,1003.8255086195,205.4801214669,2109.0000000000
501.7894006205,1004.8677518984,205.8606835474,2110.0000000000
498.0683650294,1018.9392810712,203.6887343923,2111.0000000000
412.5107451256,1022.1173535921,205.4372894588,2112.0000000000
372.2817415395,1024.9455902822,205.9095798205,2113.0000000000
108.2456728812,1031.5622510122,205.5469233384,2114.0000000000
395.8804645534,1034.6524176006,206.9583968875,2115.0000000000
140.7322318886,1048.8208103976,205.3583254244,2116.0000000000
42.6274679686,1057.5850370890,203.7013100280,2117.0000000000
937.9103599061,1091.6793941260,209.3686695664,2118.0000000000
475.8351275470,1102.6740798114,206.0492990776,2119.0000000000
490.8316875000,1110.7884838235,203.9493872549,2120.0000000000
810.6294871026,1116.3885512897,205.8470305939,2121.0000000000
293.9714136628,1126.1990557299,204.5097961547,2122.0000000000
435.5146085209,1130.8467950161,205.8037896187,2123.0000000000
418.2148687500,1148.1083059091,205.7009318182,2124.0000000000
493.8067449926,1149.5241652065,206.4574266203,2125.0000000000
277.4475964469,1151.0462305805,204.7330211353,2126.0000000000
188.4741367105,1187.8876385952,204.4476812146,2127.0000000000
256.5170825291,1193.2526985025,206.3184914032,2128.0000000000
895.8078400846,1194.3310973398,205.6778516727,2129.0000000000
308.0271969202,1203.9572366963,206.3531929805,2130.0000000000
470.9842276782,1220.2797880420,205.0125231829,2131.0000000000
477.8382538532,1226.4880676500,206.5318395954,2132.0000000000
355.3364417054,20.3555928354,208.1673565071,2133.0000000000
411.8310329236,35.7429485810,207.3221997531,2134.0000000000
439.5034153216,44.7866190298,207.8258942006,2135.0000000000
173.1902914840,55.9525841179,208.1853251886,2136.0000000000
552.1342491611,78.9528796141,207.4402265101,2137.0000000000
526.7828341459,109.6713807230,208.2779909413,2138.0000000000
607.0136148549,116.8814937285,209.4815297590,2139.0000000000
85.1691991998,130.1313652472,197.2996856245,2140.0000000000
270.6417803077,146.6411150769,207.2694153846,2141.0000000000
571.3263955738,148.5844121004,208.5066263866,2142.0000000000
207.8602516129,151.8713533262,207.7343359843,2143.0000000000
611.8390270404,239.2803618998,207.9217383460,2144.0000000000
597.2830411529,241.8971356411,207.9570431055,2145.0000000000
605.5922679215,263.7658882305,208.1599215109,2146.0000000000
355.0859681375,267.6383718996,209.1064063152,2147.0000000000
417.0170437702,268.6593198201,207.8851604847,2148.0000000000
498.6172592593,268.3600000000,207.0530668234,2149.0000000000
263.1328740097,289.7373328758,208.8206525722,2150.0000000000
76.7502771698,290.7136540253,208.8465393795,2151.0000000000
144.0383648323,304.8900299524,207.3709050332,2152.0000000000
256.3507458096,320.6219706262,208.2190110470,2153.0000000000
74.4540794426,332.0245419443,207.4114035836,2154.0000000000
324.7356932443,337.7459793579,205.4005254599,2155.0000000000
82.6102301571,342.2066066981,209.1344890584,2156.0000000000
622.0954854253,349.5221897397,207.6836621827,2157.0000000000
391.4924587566,352.4439048374,210.2082073952,2158.0000000000
639.1092957266,351.2189374803,210.1558254178,2159.0000000000
127.2899684842,355.4529746397,209.0187959251,2160.0000000000
379.7418089892,392.3093303276,208.8319040829,2161.0000000000
47.2888221631,397.5407177080,214.6090310664,2162.0000000000
314.2813443983,414.5880746888,209.0972535072,2163.0000000000
483.1935443741,415.9395182114,204.9674960100,2164.0000000000
931.3495212381,419.4892149799,209.1402983216,2165.0000000000
661.8800210516,425.3805864610,207.4508664164,2166.0000000000
354.5171232020,431.6157448405,208.8859703982,2167.0000000000
279.1615056298,435.8166970430,206.9049773756,2168.0000000000
746.9595158518,438.7353337591,214.8286145628,2169.0000000000
480.4994728890,440.2121325933,206.0234074880,2170.0000000000
50.4424043518,443.2634644815,205.6025673131,2171.0000000000
683.4521269517,452.7164815079,207.0268435565,2172.0000000000
29.8039398477,454.8583457069,206.8824935496,2173.0000000000
278.7388192902,455.8224488963,207.2967023006,2174.0000000000
71.3335477971,458.2254365919,208.6554647074,2175.0000000000
173.9388736228,457.8112228431,205.2058145971,2176.0000000000
326.7089862756,460.4119444954,209.9403018793,2177.0000000000
184.1697071810,462.8127068324,207.7407428926,2178.0000000000
353.6521671088,468.0531007958,213.1372910614,2179.0000000000
174.8687910206,471.9638703570,208.1013600536,2180.0000000000
140.9053210275,473.9121054932,208.6375107404,2181.0000000000
431.1946606946,477.6851773224,209.0377785180,2182.0000000000
350.6856440742,479.0872006537,207.5092691813,2183.0000000000
1113.4334403965,480.2708852035,208.3537884398,2184.0000000000
852.9332119578,483.8724021124,211.0264805893,2185.0000000000
520.5049331883,484.5301199063,207.4520256368,2186.0000000000
1120.5671719303,484.3458819016,207.4271227946,2187.0000000000
376.3390819199,485.2077243700,207.7836395562,2188.0000000000
1234.1591477438,487.4780536947,208.9977300219,2189.0000000000
495.2967305520,491.1978943432,208.6263822089,2190.0000000000
22.2581440657,498.4481150733,207.8669150396,2191.0000000000
923.8467748133,498.6798138557,208.0021568789,2192.0000000000
493.2854209918,499.3330500789,208.1810688628,2193.0000000000
708.6980799206,501.0949637781,208.5351975838,2194.0000000000
634.6527214831,511.1975475609,207.4222641711,2195.0000000000
1147.0399965045,525.4886003223,208.2812165104,2196.0000000000
148.8216839284,526.5466836720,208.4181551226,2197.0000000000
656.1176796943,527.0675020261,209.3216471509,2198.0000000000
1023.9187397624,529.4776900235,208.9867729936,2199.0000000000
352.3523005103,530.5702020641,208.7028536122,2200.0000000000
532.8183147116,534.2310459767,211.0464994697,2201.0000000000
280.2681781202,534.9530499796,207.8612190258,2202.0000000000
384.6710991884,541.4016261883,209.1432328157,2203.0000000000
122.3065157781,555.3951752768,207.1551936209,2204.0000000000
232.9584646293,557.7297026455,195.1097866639,2205.0000000000
61.1528982152,559.6448943433,207.8228091726,2206.0000000000
164.1889959306,561.3097412305,212.3697599763,2207.0000000000
1007.7020333723,564.9984158185,208.0908170644,2208.0000000000
302.0709479598,565.8895222100,207.2036606679,2209.0000000000
787.7530746263,567.1951554272,207.9292935011,2210.0000000000
347.9989523390,570.3140998894,207.8308136976,2211.0000000000
446.1327476389,577.9231985079,209.0599691676,2212.0000000000
